
2022-10-15 11:09:20,227.702,0.167,0,28.376544272705708
2022-10-15 11:10:23,227.783,0.152,0,28.343409807300926
2022-10-15 11:11:26,227.964,0.227,0,34.856628711140274
2022-10-15 11:12:29,228.367,0.212,0,34.86349322314149
2022-10-15 11:13:32,228.276,0.197,0,39.74439063537836
2022-10-15 11:14:35,228.024,0.182,0,39.74167399352682
2022-10-15 11:15:38,228.508,0.152,0,39.7380591195395
2022-10-15 11:16:41,228.468,0.212,0,39.743492403242584
2022-10-15 11:17:44,228.911,0.152,0,39.82229526662493
2022-10-15 11:18:46,228.105,0.212,0,38.823374091187475
2022-10-15 11:19:49,228.851,0.152,0,38.82498381249046
2022-10-15 11:20:52,228.971,0.227,0,39.89211911476514
2022-10-15 11:21:55,227.994,0.152,0,39.83513938354891
2022-10-15 11:22:58,227.803,0.227,0,39.81904377393705
2022-10-15 11:24:01,227.934,0.227,0,39.82470459674025
2022-10-15 11:25:04,228.246,0.227,0,39.83155942676065
2022-10-15 11:26:07,228.034,0.227,0,39.832749304251195
2022-10-15 11:27:10,228.649,0.242,0,40.83930519645023
2022-10-15 11:28:13,228.216,0.182,0,40.83953505827027
2022-10-15 11:29:16,228.629,0.227,0,45.65852660231793
2022-10-15 11:30:19,228.468,0.227,0,45.6605649448809
2022-10-15 11:31:21,228.83,0.227,0,45.660159085669754
2022-10-15 11:32:24,228.286,0.227,0,45.65907802805465
2022-10-15 11:33:27,227.611,0.167,0,43.183995230761916
2022-10-15 11:34:30,227.843,0.227,0,42.16704779677612
2022-10-15 11:35:33,228.266,0.197,0,42.17043330454061
2022-10-15 11:36:36,228.498,0.121,0,34.91011229406333
2022-10-15 11:37:39,228.861,0.152,0,34.90924484412122
2022-10-15 11:38:42,227.833,0.212,0,34.87513735859061
2022-10-15 11:39:45,227.863,0.152,0,34.83999780797505
2022-10-15 11:40:48,228.427,0.212,0,34.840063809195875
2022-10-15 11:41:51,228.226,0.212,0,33.856938081628144
2022-10-15 11:42:54,227.903,0.212,0,33.85943300193298
2022-10-15 11:43:57,227.611,0.167,0,38.755835845927955
2022-10-15 11:45:00,228.558,0.212,0,38.76600554827547
2022-10-15 11:46:03,227.762,0.152,0,38.75630467157245
2022-10-15 11:47:06,227.329,0.212,0,38.749363198964836
2022-10-15 11:48:09,228.135,0.212,0,38.75425306978488
2022-10-15 11:49:12,227.48,0.212,0,38.757824819440366
2022-10-15 11:50:15,228.861,0.212,0,38.77657812741887
2022-10-15 11:51:18,229.042,0.212,0,38.79041179621243
2022-10-15 11:52:21,227.42,0.212,0,38.788643619967935
2022-10-15 11:53:24,227.601,0.152,0,38.764948235780714
2022-10-15 11:54:27,228.296,0.136,0,36.27424567511249
2022-10-15 11:55:30,227.49,0.136,0,36.19905174802876
2022-10-15 11:56:32,227.712,0.167,0,36.20169230083728
2022-10-15 11:57:35,227.873,0.167,0,36.20197216058016
2022-10-15 11:58:38,227.631,0.212,0,36.11218121197772
2022-10-15 11:59:41,227.954,0.136,0,36.112297345807676
2022-10-15 12:00:44,227.621,0.136,0,36.10870958468771
2022-10-15 12:01:47,228.76,0.212,0,36.189168077058795
2022-10-15 12:02:50,227.813,0.136,0,36.203244141957995
2022-10-15 12:03:53,227.803,0.136,0,36.19145607255483
2022-10-15 12:04:56,227.843,0.121,0,33.815250728663415
2022-10-15 12:05:59,227.803,0.152,0,33.82030836458921
2022-10-15 12:07:02,227.954,0.121,0,33.82291483401009
2022-10-15 12:08:05,227.803,0.152,0,33.821997985470084
2022-10-15 12:09:07,227.742,0.212,0,33.757511826674076
2022-10-15 12:10:10,228.276,0.197,0,33.76238459293321
2022-10-15 12:11:13,227.944,0.136,0,33.76258767630023
2022-10-15 12:12:16,228.74,0.197,0,33.77102220048064
2022-10-15 12:13:19,228.135,0.197,0,33.772189943713784
2022-10-15 12:14:22,227.863,0.136,0,36.15404781848049
2022-10-15 12:15:25,228.256,0.152,0,36.147458683140755
2022-10-15 12:16:28,228.135,0.136,0,35.19082052507746
2022-10-15 12:17:31,228.377,0.152,0,35.19627931259597
2022-10-15 12:18:34,228.206,0.167,0,35.19577394697214
2022-10-15 12:19:37,228.206,0.182,0,35.159666221524624
2022-10-15 12:20:40,228.538,0.197,0,35.1850880917824
2022-10-15 12:21:43,228.317,0.136,0,35.211904660737936
2022-10-15 12:22:45,228.055,0.197,0,35.20312007218683
2022-10-15 12:23:48,228.115,0.152,0,35.21997520602423
2022-10-15 12:24:51,228.034,0.197,0,35.22490371250403
2022-10-15 12:25:54,227.873,0.197,0,35.226500053962475
2022-10-15 12:26:57,228.488,0.136,0,35.223406049429954
2022-10-15 12:28:00,227.934,0.197,0,35.19881962516803
2022-10-15 12:29:03,227.984,0.136,0,35.16639734922448
2022-10-15 12:30:06,227.783,0.136,0,35.13887778656202
2022-10-15 12:31:09,227.138,0.136,0,35.07806380923677
2022-10-15 12:32:12,227.742,0.136,0,35.07564488462943
2022-10-15 12:33:15,227.924,0.136,0,35.07641284550476
2022-10-15 12:34:18,227.833,0.136,0,35.07878187326211
2022-10-15 12:35:21,227.158,0.197,0,35.03074788719177
2022-10-15 12:36:24,227.752,0.136,0,35.03169127296186
2022-10-15 12:37:27,227.652,0.136,0,35.0305558231011
2022-10-15 12:38:29,227.944,0.197,0,35.12666401159382
2022-10-15 12:39:33,228.034,0.212,0,36.16149099826264
2022-10-15 12:40:36,227.601,0.136,0,36.154120884905815
2022-10-15 12:41:39,226.654,0.318,0,43.22145974030221
2022-10-15 12:42:42,226.322,0.212,0,43.22460079454112
2022-10-15 12:43:45,227.359,0.197,0,43.23002134971034
2022-10-15 12:44:48,228.034,0.03,0,26.33225297774434
2022-10-15 12:45:51,226.775,0.136,0,26.34461973542547
2022-10-15 12:46:54,227.641,0.136,0,26.338124320017098
2022-10-15 12:47:57,227.783,0.197,0,26.338489820794344
2022-10-15 12:49:00,226.594,0.348,0,28.358493801535246
2022-10-15 12:50:03,227.208,0.152,0,28.35590980651581
2022-10-15 12:51:06,227.883,0.212,0,28.355147914296627
2022-10-15 12:52:09,228.024,0.197,0,45.190835073486326
2022-10-15 12:53:13,226.694,0.212,0,45.28191226111793
2022-10-15 12:54:16,227.531,0.212,0,47.779800640535115
2022-10-15 12:55:19,227.42,0.136,0,45.22875619024992
2022-10-15 12:56:22,227.44,0.136,0,36.11400312119007
2022-10-15 12:57:25,227.4,0.152,0,36.1235156369015
2022-10-15 12:58:28,228.669,0.152,0,36.10409912576938
2022-10-15 12:59:31,226.644,0.348,0,45.265630344776156
2022-10-15 13:00:34,226.997,0.258,0,45.261639671453
2022-10-15 13:01:37,227.823,0.106,0,40.49010889286792
2022-10-15 13:02:41,227.581,0.121,0,40.501441799693055
2022-10-15 13:03:44,227.581,0.121,0,40.51558143160754
2022-10-15 13:04:47,227.712,0.121,0,40.477567512311694
2022-10-15 13:05:50,227.46,0.121,0,40.478293248897856
2022-10-15 13:06:53,227.551,0.121,0,34.42995534260774
2022-10-15 13:07:56,227.541,0.121,0,25.166497292797207
2022-10-15 13:08:59,227.289,0.121,0,27.51725105035606
2022-10-15 13:10:03,226.352,0.273,0,37.75401892429581
2022-10-15 13:11:05,226.805,0.197,0,37.748906955204696
2022-10-15 13:12:09,227.42,0.136,0,37.74044287523416
2022-10-15 13:13:12,226.624,0.212,0,37.74017307118777
2022-10-15 13:14:15,227.128,0.167,0,37.74592786885911
2022-10-15 13:22:10,227.5,0.015,0,20.866542081356766
2022-10-15 13:23:13,227.883,0.045,0,20.86461948396099
2022-10-15 13:24:16,227.692,0.03,0,16.74356437616229
2022-10-15 13:25:19,227.45,0.03,0,16.743904889681577
2022-10-15 13:26:22,227.359,0.03,0,16.74045586016786
2022-10-15 13:27:25,227.168,0.045,0,13.715085097756981
2022-10-15 13:28:28,227.4,0.045,0,5.4575370425082745
2022-10-15 13:29:31,227.279,0.045,0,7.847239477137924
2022-10-15 13:30:34,226.956,0.03,0,7.831807698755265
2022-10-15 13:31:37,228.034,0.015,0,5.4561465177387
2022-10-15 13:32:40,226.715,0.136,0,11.617065636982323
2022-10-15 13:33:43,226.906,0.03,0,11.615153943522573
2022-10-15 13:34:46,228.165,0.03,0,11.607050487357082
2022-10-15 13:35:49,227.853,0.03,0,11.612723478547037
2022-10-15 13:36:52,226.624,0.091,0,11.61321365635723
2022-10-15 13:37:55,226.987,0.045,0,11.60560282889098
2022-10-15 13:38:58,227.692,0.03,0,13.980469056671263
2022-10-15 13:40:02,227.208,0.045,0,10.936935071911574
2022-10-15 13:41:05,226.956,0.136,0,14.019024140667916
2022-10-15 13:42:08,228.961,0.0,0,9.21925322389412
2022-10-15 13:43:11,227.692,0.0,0,9.219800551875116
2022-10-15 13:44:14,227.722,0.03,0,9.224366831030846
2022-10-15 13:45:16,228.286,0.03,0,9.216854179567338
2022-10-15 13:46:19,228.649,0.03,0,9.222045056536675
2022-10-15 13:47:22,227.863,0.03,0,9.222490277953149
2022-10-15 13:48:25,228.458,0.03,0,2.049149615126252
2022-10-15 13:49:28,227.249,0.03,0,2.0488550341817735
2022-10-15 13:50:31,227.42,0.045,0,7.837446635178923
2022-10-15 13:51:34,227.641,0.045,0,7.841000525665729
2022-10-15 13:52:37,228.055,0.03,0,7.841463306007235
2022-10-15 13:54:08,227.843,0.015,0,5.459922373838424
2022-10-15 13:55:11,227.873,0.061,0,6.552170921505451
2022-10-15 13:56:14,227.883,0.0,0,4.149595888664603
2022-10-15 13:57:17,227.924,0.061,0,4.150900837159157
2022-10-15 13:58:20,227.813,0.061,0,4.156180517175436
2022-10-15 13:59:23,227.873,0.106,0,7.218882421447813
2022-10-15 14:00:26,227.511,0.061,0,7.216982707401633
2022-10-15 14:01:29,227.914,0.0,0,7.212960122297406
2022-10-15 14:02:32,228.256,0.0,0,7.216532794071257
2022-10-15 14:03:35,228.216,0.061,0,7.226989499730527
2022-10-15 14:04:38,228.357,0.061,0,7.223212387339353
2022-10-15 14:05:41,228.135,0.0,0,7.216372984856307
2022-10-15 14:06:43,228.145,0.015,0,4.155350839976907
2022-10-15 14:07:46,228.296,0.03,0,4.160486948406458
2022-10-15 14:08:49,228.145,0.045,0,4.165278906020611
2022-10-15 14:09:52,227.873,0.03,0,4.159577377312928
2022-10-15 14:10:55,228.538,0.121,0,8.264298104730369
2022-10-15 14:11:58,227.883,0.015,0,8.265516987885416
2022-10-15 14:13:01,228.528,0.03,0,10.653016018697798
2022-10-15 14:14:04,228.699,0.015,0,10.660348350464165
2022-10-15 14:15:07,229.687,0.0,0,8.269492574322165
2022-10-15 14:16:10,228.448,0.0,0,8.266543025429726
2022-10-15 14:17:12,228.589,0.061,0,8.25888276922542
2022-10-15 14:18:15,228.004,0.015,0,4.161947415293187
2022-10-15 14:19:18,228.226,0.03,0,4.1614317035121315
2022-10-15 14:20:21,228.296,0.03,0,4.165387433120399
2022-10-15 14:21:24,228.579,0.061,0,4.167702941616803
2022-10-15 14:22:27,227.954,0.03,0,4.168789634854078
2022-10-15 14:23:30,228.256,0.03,0,6.560574608728736
2022-10-15 14:24:33,228.175,0.106,0,9.624901370831727
2022-10-15 14:25:36,228.065,0.03,0,12.0221265354985
2022-10-15 14:26:38,228.568,0.03,0,12.01470074093908
2022-10-15 14:27:41,227.924,0.03,0,12.018868912690282
2022-10-15 14:28:44,228.095,0.015,0,9.624572552929818
2022-10-15 14:29:47,228.407,0.045,0,9.621455410770327
2022-10-15 14:30:50,228.397,0.03,0,9.624468586306275
2022-10-15 14:31:53,228.085,0.03,0,5.469250500975251
2022-10-15 14:32:56,228.065,0.03,0,5.468588811639547
2022-10-15 14:33:59,228.518,0.03,0,5.4707062992542985
2022-10-15 14:35:02,228.135,0.0,0,3.07278054983005
2022-10-15 14:36:05,228.105,0.061,0,4.15754489304319
2022-10-15 14:37:07,229.354,0.015,0,4.160602755040973
2022-10-15 14:38:10,227.682,0.0,0,4.157371556141227
2022-10-15 14:39:13,228.186,0.015,0,4.153406370838433
2022-10-15 14:40:16,228.024,0.061,0,4.156347292629629
2022-10-15 14:41:19,228.286,0.015,0,4.156005180323124
2022-10-15 14:42:22,228.437,0.015,0,4.154786431148797
2022-10-15 14:43:25,228.226,0.0,0,4.153151886861563
2022-10-15 14:44:28,228.276,0.061,0,4.162375535205245
2022-10-15 14:45:31,228.982,0.045,0,4.165260147736788
2022-10-15 14:46:34,228.055,0.061,0,4.1644596272975205
2022-10-15 14:47:36,228.629,0.061,0,4.1697597691544
2022-10-15 14:48:39,228.014,0.061,0,4.166704026625722
2022-10-15 14:49:42,227.047,0.061,0,4.164723945368022
2022-10-15 14:50:45,228.196,0.061,0,11.391869542249918
2022-10-15 14:51:48,228.518,0.061,0,11.392604828740417
2022-10-15 14:52:51,228.589,0.061,0,13.87870466702187
2022-10-15 14:53:54,228.538,0.061,0,13.878681733927726
2022-10-15 14:54:57,228.286,0.061,0,13.87796181449914
2022-10-15 14:56:00,228.589,0.03,0,8.975575687346428
2022-10-15 14:57:03,229.213,0.106,0,12.075167765745164
2022-10-15 14:58:06,228.73,0.106,0,12.075963976721287
2022-10-15 14:59:09,228.498,0.015,0,9.663383818445801
2022-10-15 15:00:11,228.74,0.091,0,9.651465431133985
2022-10-15 15:01:14,228.911,0.03,0,9.657986554703594
2022-10-15 15:02:17,228.699,0.091,0,9.670382597990752
2022-10-15 15:03:20,229.183,0.091,0,9.667635454184651
2022-10-15 15:04:23,229.022,0.106,0,9.66061852305895
2022-10-15 15:05:26,228.901,0.091,0,9.658158620156765
2022-10-15 15:06:29,228.669,0.03,0,12.058324910571336
2022-10-15 15:07:32,228.437,0.091,0,12.05705532636702
2022-10-15 15:08:34,228.568,0.091,0,12.061916702351333
2022-10-15 15:09:37,227.954,0.015,0,9.646580017750203
2022-10-15 15:10:40,228.78,0.076,0,9.64675965659368
2022-10-15 15:11:43,228.568,0.076,0,8.625622410556526
2022-10-15 15:12:46,228.679,0.015,0,8.613169724169493
2022-10-15 15:13:49,230.18,0.076,0,8.615022005016565
2022-10-15 15:14:52,229.274,0.091,0,8.636017247302055
2022-10-15 15:15:54,229.485,0.091,0,8.639170927737505
2022-10-15 15:16:57,229.042,0.015,0,8.639764726463557
2022-10-15 15:18:00,229.143,0.091,0,8.639588919669986
2022-10-15 15:19:03,229.274,0.076,0,8.646586342137159
2022-10-15 15:20:06,228.971,0.076,0,8.647431736899465
2022-10-15 15:21:09,228.81,0.015,0,8.64358184269443
2022-10-15 15:22:11,228.649,0.015,0,8.636187696096897
2022-10-15 15:23:14,229.374,0.076,0,8.635703113969981
2022-10-15 15:24:17,228.901,0.015,0,8.640360556350767
2022-10-15 15:25:20,228.669,0.076,0,7.607500366164564
2022-10-15 15:26:23,229.536,0.061,0,7.614638916387498
2022-10-15 15:27:26,229.223,0.0,0,5.213425178862333
2022-10-15 15:28:29,229.062,0.015,0,5.205537204671859
2022-10-15 15:29:31,229.606,0.0,0,5.206678604875802
2022-10-15 15:30:34,228.921,0.076,0,5.202631732226371
2022-10-15 15:31:37,228.558,0.076,0,5.198074629699826
2022-10-15 15:32:40,229.304,0.0,0,5.191030797884703
2022-10-15 15:33:43,228.498,0.061,0,5.193725964448928
2022-10-15 15:34:46,229.173,0.076,0,5.207988776811719
2022-10-15 15:35:49,228.72,0.076,0,5.204557714462638
2022-10-15 15:36:52,228.508,0.076,0,5.2034770076833965
2022-10-15 15:37:54,228.689,0.0,0,5.201019204321384
2022-10-15 15:38:57,228.79,0.076,0,5.2030627886585
2022-10-15 15:40:00,229.667,0.076,0,5.221235415899635
2022-10-15 15:41:03,228.669,0.0,0,5.217362078492761
2022-10-15 15:42:06,229.465,0.076,0,5.21466541167605
2022-10-15 15:43:09,229.657,0.0,0,5.2146394021581415
2022-10-15 15:44:12,228.78,0.0,0,5.21219762861693
2022-10-15 15:45:14,229.626,0.0,0,5.21453224294436
2022-10-15 15:46:17,229.385,0.076,0,5.221824271385074
2022-10-15 15:47:20,229.112,0.0,0,5.2102644792973996
2022-10-15 15:48:23,228.951,0.076,0,5.200069919779897
2022-10-15 15:49:26,229.123,0.061,0,5.204852690762282
2022-10-15 15:50:29,228.77,0.061,0,5.20794038612783
2022-10-15 15:51:32,228.76,0.0,0,5.204441725419164
2022-10-15 15:52:35,228.982,0.061,0,5.208794009463787
2022-10-15 15:53:38,228.941,0.061,0,5.200196937412977
2022-10-15 15:54:40,228.73,0.0,0,5.198840880432486
2022-10-15 15:55:43,228.992,0.061,0,4.174844826313346
2022-10-15 15:56:46,228.79,0.0,0,4.1721664725074765
2022-10-15 15:57:49,228.861,0.061,0,4.170342271770477
2022-10-15 15:58:52,227.843,0.015,0,4.171151131202698
2022-10-15 15:59:55,228.659,0.0,0,4.16788905065155
2022-10-15 16:00:58,228.589,0.045,0,4.1708122678070065
2022-10-15 16:02:01,229.435,0.061,0,4.188349551433772
2022-10-15 16:03:03,228.75,0.061,0,4.182747488773764
2022-10-15 16:04:06,229.405,0.061,0,4.182537687752396
2022-10-15 16:05:09,227.752,0.061,0,4.182644465210587
2022-10-15 16:06:12,228.679,0.106,0,7.240750530953467
2022-10-15 16:07:15,229.092,0.015,0,9.648670820879103
2022-10-15 16:08:18,228.518,0.015,0,9.642102211404325
2022-10-15 16:09:21,228.538,0.061,0,9.64471099137187
2022-10-15 16:10:24,228.538,0.015,0,9.644945446632862
2022-10-15 16:11:26,228.74,0.015,0,9.639180204170108
2022-10-15 16:12:29,228.568,0.015,0,9.645310154816627
2022-10-15 16:13:32,229.324,0.045,0,6.57354966021204
2022-10-15 16:14:35,229.112,0.045,0,6.572094946811914
2022-10-15 16:15:38,229.102,0.061,0,6.580196075232983
2022-10-15 16:16:41,228.347,0.015,0,6.5760628080737
2022-10-15 16:17:44,228.891,0.061,0,6.574219707297802
2022-10-15 16:18:46,228.709,0.061,0,6.5757612840811905
2022-10-15 16:19:49,228.367,0.045,0,6.5763171698150344
2022-10-15 16:20:52,227.823,0.061,0,6.57516452439633
2022-10-15 16:21:55,228.125,0.045,0,6.575704374964774
2022-10-15 16:22:58,228.175,0.015,0,6.568735738943696
2022-10-15 16:24:01,228.427,0.076,0,7.587976581851035
2022-10-15 16:25:04,227.893,0.015,0,7.585583709386766
2022-10-15 16:26:07,227.924,0.076,0,7.578869137638986
2022-10-15 16:27:09,228.639,0.076,0,7.5898445545928475
2022-10-15 16:28:12,228.065,0.121,0,10.651121658485234
2022-10-15 16:29:15,228.458,0.076,0,10.647394280465244
2022-10-15 16:30:18,228.286,0.045,0,10.63685775450617
2022-10-15 16:31:21,228.347,0.03,0,10.635543480872213
2022-10-15 16:32:24,228.206,0.045,0,13.044424543002545
2022-10-15 16:33:27,228.508,0.076,0,13.048837702426315
2022-10-15 16:34:30,228.377,0.061,0,13.054180729008019
2022-10-15 16:35:33,228.186,0.03,0,9.989068989992738
2022-10-15 16:36:36,227.752,0.076,0,9.986423246078372
2022-10-15 16:37:39,228.055,0.076,0,9.989815555086373
2022-10-15 16:38:41,227.863,0.076,0,9.988320857143759
2022-10-15 16:39:44,228.286,0.045,0,9.987306832988859
2022-10-15 16:40:47,228.488,0.045,0,9.982007797347308
2022-10-15 16:41:50,228.427,0.076,0,9.991599602062703
2022-10-15 16:42:53,227.994,0.076,0,12.390989444269596
2022-10-15 16:43:56,227.732,0.076,0,12.38799911207223
2022-10-15 16:44:59,227.762,0.076,0,12.387554058039605
2022-10-15 16:46:02,227.823,0.091,0,13.397310625837058
2022-10-15 16:47:05,227.924,0.121,0,15.453226557583212
2022-10-15 16:48:08,228.609,0.045,0,15.457288950921864
2022-10-15 16:49:11,227.853,0.015,0,10.641866004721313
2022-10-15 16:50:14,228.135,0.061,0,10.639044112392128
2022-10-15 16:51:17,227.591,0.061,0,10.634965725519836
2022-10-15 16:52:19,227.178,0.061,0,10.629720130822689
2022-10-15 16:53:22,227.289,0.061,0,10.629164969050347
2022-10-15 16:54:25,228.125,0.0,0,4.15666416487947
2022-10-15 16:55:28,227.228,0.076,0,5.1643426726093296
2022-10-15 16:56:31,227.571,0.076,0,5.172094420084834
2022-10-15 16:57:34,227.42,0.076,0,5.165349333413244
2022-10-15 16:58:37,227.863,0.0,0,5.164447308220267
2022-10-15 16:59:40,228.276,0.076,0,5.188679250878335
2022-10-15 17:00:43,228.317,0.076,0,5.1922749249585864
2022-10-15 17:01:45,228.518,0.015,0,5.186664552948475
2022-10-15 17:02:48,228.226,0.015,0,5.183041004540801
2022-10-15 17:03:51,228.004,0.015,0,5.18039018262875
2022-10-15 17:04:54,227.793,0.061,0,5.178610212082266
2022-10-15 17:05:57,228.276,0.091,0,8.603720967335702
2022-10-15 17:07:00,228.165,0.076,0,8.607742931304932
2022-10-15 17:08:03,228.568,0.015,0,8.605746688419343
2022-10-15 17:09:05,227.813,0.091,0,8.601079307061196
2022-10-15 17:10:08,227.521,0.03,0,8.599641598454475
2022-10-15 17:11:11,228.135,0.015,0,8.604337812176139
2022-10-15 17:12:14,228.478,0.015,0,8.606095444619715
2022-10-15 17:13:17,228.941,0.015,0,8.595344609375953
2022-10-15 17:14:20,228.145,0.015,0,8.592430072998166
2022-10-15 17:15:23,228.579,0.091,0,8.61466400074482
2022-10-15 17:16:25,228.982,0.091,0,8.628037696282714
2022-10-15 17:17:28,228.891,0.091,0,8.631153877279251
2022-10-15 17:18:31,229.314,0.091,0,8.638682998060673
2022-10-15 17:19:34,228.115,0.015,0,8.63357591112998
2022-10-15 17:20:37,228.73,0.076,0,8.628392760699032
2022-10-15 17:21:40,227.994,0.03,0,8.629957220489054
2022-10-15 17:22:43,228.478,0.03,0,8.629408697697937
2022-10-15 17:23:45,228.357,0.03,0,8.629257918921232
2022-10-15 17:24:48,228.377,0.091,0,8.638335841132522
2022-10-15 17:25:51,228.478,0.091,0,8.616088894714474
2022-10-15 17:26:54,228.347,0.03,0,11.006250337087035
2022-10-15 17:27:57,228.327,0.091,0,11.005020007358848
2022-10-15 17:29:00,229.022,0.091,0,11.035511999099732
2022-10-15 17:30:03,228.528,0.03,0,11.034814855133057
2022-10-15 17:31:05,228.589,0.091,0,11.02720089222908
2022-10-15 17:32:08,228.659,0.045,0,11.028193655258178
2022-10-15 17:33:11,228.135,0.076,0,11.031081882684708
2022-10-15 17:34:14,229.687,0.03,0,11.036015873048662
2022-10-15 17:35:17,228.206,0.091,0,11.036570620946705
2022-10-15 17:36:20,228.548,0.091,0,11.025648886216878
2022-10-15 17:38:20,,,,11.025648886216878
2022-10-15 17:39:20,,,,11.025648886216878
2022-10-15 17:40:20,,,,11.025648886216878
